student_id,course_id,session,status
SV019,DBI202,3,Present
SV019,DBI202,4,Present
SV019,DBI202,5,Present
SV019,DBI202,6,Present
SV019,DBI202,7,Present
SV019,DBI202,8,Present
SV019,DBI202,9,Present
SV019,DBI202,10,Present
SV019,DBI202,11,Present
SV019,DBI202,12,Present
SV019,DBI202,13,Present
SV019,DBI202,14,Present
SV019,DBI202,15,Present
SV019,DBI202,16,Present
SV019,DBI202,17,Present
SV019,DBI202,18,Present
SV019,SWE201,1,Present
SV019,SWE201,2,Present
SV019,SWE201,3,Present
SV019,SWE201,4,Present
SV019,SWE201,5,Present
SV019,SWE201,6,Present
SV019,SWE201,7,Present
SV019,SWE201,8,Present
SV019,SWE201,9,Present
SV019,SWE201,10,Present
SV019,SWE201,11,Present
SV019,SWE201,12,Present
SV019,SWE201,13,Present
SV019,SWE201,14,Present
SV019,SWE201,15,Present
SV019,SWE201,16,Present
SV019,SWE201,17,Present
SV019,SWE201,18,Present
SV019,SWT301,1,Present
SV019,SWT301,2,Present
SV019,SWT301,3,Present
SV019,SWT301,4,Present
SV019,SWT301,5,Present
SV019,SWT301,6,Present
SV019,SWT301,7,Present
SV019,SWT301,8,Present
SV019,SWT301,9,Present
SV019,SWT301,10,Present
SV019,SWT301,11,Present
SV019,SWT301,12,Present
SV019,SWT301,13,Present
SV019,SWT301,14,Present
SV019,SWT301,15,Present
SV019,SWT301,16,Present
SV019,SWT301,17,Present
SV019,SWT301,18,Present
SV019,PRM392,1,Present
SV019,PRM392,2,Present
SV019,PRM392,3,Present
SV019,PRM392,4,Present
SV019,PRM392,5,Present
SV019,PRM392,6,Present
SV019,PRM392,7,Present
SV019,PRM392,8,Present
SV019,PRM392,9,Present
SV019,PRM392,10,Present
SV019,PRM392,11,Present
SV019,PRM392,12,Present
SV019,PRM392,13,Present
SV019,PRM392,14,Present
SV019,PRM392,15,Present
SV019,PRM392,16,Present
SV019,PRM392,17,Present
SV019,PRM392,18,Present
SV019,ITE302,1,Present
SV019,ITE302,2,Present
SV019,ITE302,3,Present
SV019,ITE302,4,Present
SV019,ITE302,5,Present
SV019,ITE302,6,Present
SV019,ITE302,7,Present
SV019,ITE302,8,Present
SV019,ITE302,9,Present
SV019,ITE302,10,Present
SV019,ITE302,11,Present
SV019,ITE302,12,Present
SV019,ITE302,13,Present
SV019,ITE302,14,Present
SV019,ITE302,15,Present
SV019,ITE302,16,Present
SV019,ITE302,17,Present
SV019,ITE302,18,Present
SV020,PRJ301,1,Present
SV020,PRJ301,2,Present
SV020,DBI202,1,Present
SV020,DBI202,2,Present
SV020,SWE201,1,Present
SV020,SWE201,2,Present
SV020,SWT301,1,Present
SV020,SWT301,2,Present
SV020,PRM392,1,Present
SV020,PRM392,2,Present
SV020,ITE302,1,Present
SV020,ITE302,2,Present
